Name,Carnegie Classification,State,Latest Year,Total Enrollment (FTE),Total Building Square Footage (GSF),Carbon Neutral,Fiscal Year,Source,Value,Unit
California State University-Northridge,Master's Colleges and Universities,CA,2023,30277.0,7552086.0,0.0,2023,Utility green pricing Verification,1.0,
California State University-Northridge,Master's Colleges and Universities,CA,2023,30277.0,7552086.0,0.0,2023,Voluntary unbundled RECs Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2016,Total Purchased Electricity Consumption,44420904.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2016,Power purchase agreement Purchased,921785.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2016,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2017,Total Purchased Electricity Consumption,48509658.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2017,Power purchase agreement Purchased,954847.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2017,Power purchase agreement Verification,,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2018,Total Purchased Electricity Consumption,46869829.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2018,Power purchase agreement Purchased,5210043.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2018,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2018,Voluntary unbundled RECs Purchased,12.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2018,Voluntary unbundled RECs Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2019,Total Purchased Electricity Consumption,42318933.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2019,Power purchase agreement Purchased,5406052.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2019,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2019,Voluntary unbundled RECs Purchased,12.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2019,Voluntary unbundled RECs Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2020,Total Purchased Electricity Consumption,41216301.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2020,Power purchase agreement Purchased,5603580.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2020,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2020,Voluntary unbundled RECs Purchased,12.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2020,Voluntary unbundled RECs Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Total Purchased Electricity Consumption,31927421.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Power purchase agreement Purchased,817080.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Utility green pricing Purchased,2531000.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Utility green pricing Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Voluntary unbundled RECs Purchased,4008.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2021,Voluntary unbundled RECs Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2022,Total Purchased Electricity Consumption,40487544.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2022,Power purchase agreement Purchased,519885.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2022,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2022,Utility green pricing Purchased,2319437.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2022,Utility green pricing Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2023,Total Purchased Electricity Consumption,41665491.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2023,Power purchase agreement Purchased,1526242.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2023,Power purchase agreement Verification,1.0,
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2023,Utility green pricing Purchased,2109200.0,kWh
California State University-Sacramento,Baccalaureate Colleges,CA,2023,25880.0,6313710.0,0.0,2023,Utility green pricing Verification,1.0,
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2020,Total Purchased Electricity Consumption,7372297.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2020,Solar Retained,-205737.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2020,Solar Verification,3.0,
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2021,Total Purchased Electricity Consumption,7844839.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2021,Solar Retained,-204708.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2021,Solar Verification,3.0,
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2022,Total Purchased Electricity Consumption,8680235.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2022,Solar Retained,-203685.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2022,Solar Verification,3.0,
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2023,Total Purchased Electricity Consumption,8733093.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2023,Solar Retained,-213507.0,kWh
California State University-San Marcos,Master's Colleges and Universities,CA,2023,0.0,1940425.0,0.0,2023,Solar Verification,3.0,
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2017,Total Purchased Electricity Consumption,12566112.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2017,Solar Retained,21600.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2018,Total Purchased Electricity Consumption,13313575.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2018,Solar Retained,21600.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2019,Total Purchased Electricity Consumption,13927245.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2020,Total Purchased Electricity Consumption,12641332.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2021,Total Purchased Electricity Consumption,10405601.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2022,Total Purchased Electricity Consumption,12970557.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2023,Total Purchased Electricity Consumption,13722422.0,kWh
Cal Poly Humboldt,Master's Colleges and Universities,CA,2024,5639.0,2204677.0,0.0,2024,Total Purchased Electricity Consumption,13086458.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2008,Total Purchased Electricity Consumption,14297413.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2009,Total Purchased Electricity Consumption,14966843.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2010,Total Purchased Electricity Consumption,15944203.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2010,Solar Retained,7655.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2011,Total Purchased Electricity Consumption,16061741.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2011,Solar Retained,10484.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2012,Total Purchased Electricity Consumption,13204964.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2012,Solar Retained,11592.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2012,Wind Retained,3442763.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2013,Total Purchased Electricity Consumption,13165561.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2013,Solar Retained,11412.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2013,Wind Retained,3950431.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2014,Total Purchased Electricity Consumption,12097272.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2014,Solar Retained,9124.44,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2014,Wind Retained,4755690.76,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2015,Total Purchased Electricity Consumption,12109384.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2015,Solar Retained,10000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2015,Wind Retained,4523869.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2016,Total Purchased Electricity Consumption,12519161.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2016,Solar Retained,10000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2016,Wind Retained,4631253.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2017,Total Purchased Electricity Consumption,13295507.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2017,Solar Retained,10000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2017,Wind Retained,4059697.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2018,Total Purchased Electricity Consumption,13152052.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2018,Solar Retained,11261.497,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2018,Wind Retained,3709877.937,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2018,Competitive suppliers Purchased,4125000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2018,Competitive suppliers Verification,2.0,
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2019,Total Purchased Electricity Consumption,12306810.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2019,Competitive suppliers Purchased,4500000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2019,Competitive suppliers Verification,2.0,
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2020,Total Purchased Electricity Consumption,14241084.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2020,Competitive suppliers Purchased,4500000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2020,Competitive suppliers Verification,2.0,
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2021,Total Purchased Electricity Consumption,15262975.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2021,Competitive suppliers Purchased,4500000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2021,Competitive suppliers Verification,2.0,
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2022,Total Purchased Electricity Consumption,13856363.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2022,Competitive suppliers Purchased,4500000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2022,Competitive suppliers Verification,2.0,
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2023,Total Purchased Electricity Consumption,16012144.36,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2023,Competitive suppliers Purchased,4500000.0,kWh
Carleton College,Baccalaureate Colleges,MN,2023,2007.0,1983410.0,0.0,2023,Competitive suppliers Verification,2.0,
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2018,Total Purchased Electricity Consumption,10846122.0,kWh
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2019,Total Purchased Electricity Consumption,8743033.0,kWh
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2020,Total Purchased Electricity Consumption,8234466.0,kWh
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2021,Total Purchased Electricity Consumption,6769877.0,kWh
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2023,Total Purchased Electricity Consumption,8516414.0,kWh
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2023,Voluntary unbundled RECs Purchased,8536000.0,kWh
Catawba College,Baccalaureate Colleges,NC,2023,1126.0,684909.0,1.0,2023,Voluntary unbundled RECs Verification,2.0,
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2013,Total Purchased Electricity Consumption,11745891.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2016,Total Purchased Electricity Consumption,11996302.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2017,Total Purchased Electricity Consumption,9446640.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2017,Solar Retained,28764.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2017,Wind Retained,2869721.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2018,Total Purchased Electricity Consumption,6744331.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2018,Solar Retained,25253.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2018,Wind Retained,6224050.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2018,Community solar Purchased,105000.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2018,Community solar Verification,1.0,
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2019,Total Purchased Electricity Consumption,4875851.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2019,Solar Retained,28650.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2019,Wind Retained,7271650.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2019,Power purchase agreement Purchased,630000.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2019,Power purchase agreement Verification,1.0,
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2020,Total Purchased Electricity Consumption,3726310.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2020,Community solar Purchased,630000.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2020,Community solar Verification,1.0,
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2021,Total Purchased Electricity Consumption,4238966.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2021,Solar Retained,32135.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2021,Wind Retained,7618751.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2021,Community solar Purchased,635000.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2021,Community solar Verification,1.0,
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2022,Total Purchased Electricity Consumption,4488806.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2022,Solar Retained,28528.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2022,Wind Retained,7553410.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2022,Community solar Purchased,635000.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2022,Community solar Verification,3.0,
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2023,Total Purchased Electricity Consumption,4421479.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2023,Wind Retained,7953476.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2023,Community solar Purchased,635000.0,kWh
Central Community College,Associates Colleges,NE,2023,0.0,1030169.0,0.0,2023,Community solar Verification,3.0,
Central Oregon Community College,Associates Colleges,OR,2023,3818.0,783466.0,0.0,2022,Total Purchased Electricity Consumption,7820239.0,kWh
Central Oregon Community College,Associates Colleges,OR,2023,3818.0,783466.0,0.0,2023,Total Purchased Electricity Consumption,7220996.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2007,Total Purchased Electricity Consumption,4752320.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2007,Voluntary unbundled RECs Purchased,2100.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2007,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2008,Total Purchased Electricity Consumption,17248598.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2008,Voluntary unbundled RECs Purchased,2100.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2008,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2009,Total Purchased Electricity Consumption,13403722.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2009,Voluntary unbundled RECs Purchased,3380000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2009,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2010,Total Purchased Electricity Consumption,11672605.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2010,Voluntary unbundled RECs Purchased,21000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2010,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2011,Total Purchased Electricity Consumption,9151920.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2011,Voluntary unbundled RECs Purchased,12000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2011,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2012,Total Purchased Electricity Consumption,12826050.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2012,Voluntary unbundled RECs Purchased,9151000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2012,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2013,Total Purchased Electricity Consumption,12417250.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2013,Voluntary unbundled RECs Purchased,12000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2013,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2014,Total Purchased Electricity Consumption,11573173.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2014,Voluntary unbundled RECs Purchased,12000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2014,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2015,Total Purchased Electricity Consumption,11590099.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2015,Solar Retained,12000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2015,Voluntary unbundled RECs Purchased,12500000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2015,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2016,Total Purchased Electricity Consumption,11334242.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2016,Voluntary unbundled RECs Purchased,16000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2016,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2017,Total Purchased Electricity Consumption,9945182.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2017,Voluntary unbundled RECs Purchased,16000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2017,Voluntary unbundled RECs Verification,2.0,
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2018,Total Purchased Electricity Consumption,9776090.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2018,Solar Retained,322354.49,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2018,Voluntary unbundled RECs Purchased,12000000.0,kWh
Chatham University,Master's Colleges and Universities,PA,2018,2098.0,1114000.0,0.0,2018,Voluntary unbundled RECs Verification,2.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2016,Total Purchased Electricity Consumption,25909031.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2016,Power purchase agreement Purchased,5667000.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2016,Power purchase agreement Verification,3.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2017,Total Purchased Electricity Consumption,24258770.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2017,Purchased Thermal Energy,181770.0,MMBtu
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2017,Solar Verification,3.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2017,Power purchase agreement Purchased,2624856.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2017,Power purchase agreement Verification,3.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2018,Total Purchased Electricity Consumption,24665335.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2018,Purchased Thermal Energy,174062.0,MMBtu
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2018,Solar Verification,3.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2018,Power purchase agreement Purchased,2427000.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2018,Power purchase agreement Verification,3.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2019,Total Purchased Electricity Consumption,23454152.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2019,Purchased Thermal Energy,164264.0,MMBtu
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2019,Solar Verification,3.0,
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2019,Power purchase agreement Purchased,2379212.0,kWh
Clarkson University,Doctorate-granting Universities,NY,2019,3704.0,1999238.0,0.0,2019,Power purchase agreement Verification,3.0,
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2005,Total Purchased Electricity Consumption,8605144.52,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2006,Total Purchased Electricity Consumption,2863802.91,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2007,Total Purchased Electricity Consumption,3066583.08,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2008,Total Purchased Electricity Consumption,9390200.96,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2009,Total Purchased Electricity Consumption,6978781.4,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2010,Total Purchased Electricity Consumption,8105296.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2011,Total Purchased Electricity Consumption,2956611.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2012,Total Purchased Electricity Consumption,8044602.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2013,Total Purchased Electricity Consumption,2918047.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2014,Total Purchased Electricity Consumption,2713878.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2015,Total Purchased Electricity Consumption,4719145.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2016,Total Purchased Electricity Consumption,4273548.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2017,Total Purchased Electricity Consumption,3171481.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2017,Solar Retained,-117000.0,kWh
Clark University,Doctorate-granting Universities,MA,2020,3250.0,1722045.0,0.0,2017,Solar Verification,3.0,
